Id,pr_score
1951313,2.96E-05
454167,4.45E-06
1307136,4.45E-06
2440255,4.45E-06
1411332,4.45E-06
2076560,2.96E-05
8581106,2.96E-05
2982233,1.03E-05
3089068,5.42E-06
6501536,4.45E-06
1411876,2.96E-05
5809688,4.45E-06
4030648,4.45E-06
1457980,4.45E-06
7562760,4.45E-06
1333228,4.45E-06
6540604,4.45E-06
4090303,6.20E-06
2080267,4.45E-06
718788,4.45E-06
4948603,2.96E-05
1609220,7.73E-06
609825,4.45E-06
147372,2.96E-05
9305398,4.45E-06
4210523,2.96E-05
5242580,4.45E-06
4154360,4.45E-06
5118344,4.45E-06
2063756,4.45E-06
252951,5.71E-06
5022905,7.73E-06
2361137,4.45E-06
6788846,2.96E-05
3726022,2.96E-05
8827650,4.45E-06
8870336,4.45E-06
496161,4.45E-06
3245049,4.45E-06
1944590,4.45E-06
3440185,4.45E-06
2448338,4.45E-06
6729880,2.96E-05
4286628,4.45E-06
1403462,4.45E-06
9281183,2.96E-05
1794294,4.45E-06
3440176,4.45E-06
1302513,1.03E-05
3442678,2.96E-05
1614526,2.96E-05
6928727,4.45E-06
1944693,4.45E-06
1302713,4.45E-06
1920237,2.96E-05
3547635,4.45E-06
5086854,4.45E-06
4685884,4.45E-06
9093879,2.96E-05
1944725,7.73E-06
7916304,4.45E-06
1073958,4.45E-06
1302793,4.45E-06
2025153,4.45E-06
2345322,4.45E-06
8144943,2.96E-05
5780466,4.45E-06
211698,5.50E-06
4253802,4.45E-06
1958933,8.23E-06
1128256,4.45E-06
5520343,4.45E-06
6019615,4.45E-06
1044711,4.45E-06
202166,4.45E-06
6193522,4.45E-06
7916521,4.45E-06
7199283,2.96E-05
4210816,4.45E-06
3000275,4.45E-06
4247474,4.45E-06
3121454,2.96E-05
6662048,4.45E-06
6789052,4.45E-06
2305962,4.45E-06
1349529,4.45E-06
1907453,4.45E-06
7223537,4.45E-06
144121,4.45E-06
4097926,4.45E-06
9512553,4.45E-06
2726426,4.45E-06
4176989,2.96E-05
2409025,1.03E-05
7197551,4.45E-06
5079567,4.45E-06
1246417,4.45E-06
1477853,4.45E-06
6671401,4.45E-06
2698742,2.96E-05
5861153,7.73E-06
6946051,2.96E-05
294986,4.45E-06
8265059,4.45E-06
2064,4.45E-06
6789275,4.45E-06
3141326,4.45E-06
1454899,7.73E-06
4210900,2.96E-05
3673019,7.73E-06
2726634,4.45E-06
3547126,4.45E-06
136264,4.45E-06
3607519,4.45E-06
3611939,4.45E-06
1356251,2.96E-05
1340357,4.45E-06
1230227,4.45E-06
3440554,4.45E-06
4069947,2.96E-05
9469106,4.45E-06
1397786,2.96E-05
662368,4.45E-06
4162908,4.45E-06
1296298,5.71E-06
5736387,2.96E-05
1280050,2.96E-05
4360177,4.45E-06
2600810,2.96E-05
4519732,4.45E-06
1276316,4.45E-06
4491672,4.45E-06
7341886,4.45E-06
7222588,4.45E-06
1551149,4.71E-06
755793,6.92E-06
9464701,4.45E-06
892922,4.45E-06
3605071,7.73E-06
7002780,2.96E-05
7001652,2.96E-05
4154400,4.45E-06
2699138,4.45E-06
2699150,4.45E-06
5930112,4.45E-06
3377431,4.45E-06
4404770,4.45E-06
6924700,4.45E-06
8079809,2.96E-05
9149574,4.45E-06
4741929,4.45E-06
5422259,4.45E-06
7434395,4.45E-06
7889934,4.45E-06
3218786,2.96E-05
5450221,4.45E-06
400467,4.45E-06
7864097,7.55E-06
6789642,4.45E-06
5862513,5.65E-06
2969295,4.45E-06
4924471,4.45E-06
2443377,4.45E-06
1850886,4.45E-06
1356145,4.98E-06
1683867,7.73E-06
199288,7.73E-06
5762125,4.45E-06
109288,2.96E-05
5824251,7.73E-06
3440875,4.45E-06
2822287,4.45E-06
906448,4.45E-06
719546,4.45E-06
783034,4.45E-06
9054365,4.45E-06
156506,4.45E-06
1168669,2.96E-05
6718470,2.96E-05
1303228,4.45E-06
2968198,4.45E-06
8328873,2.96E-05
918251,4.45E-06
1002927,2.96E-05
2186579,6.20E-06
1352507,4.45E-06
3341335,1.09E-05
1453090,4.45E-06
3440927,4.45E-06
1974012,4.64E-06
5843409,2.96E-05
728608,4.45E-06
3387001,4.45E-06
581543,4.45E-06
2699231,2.96E-05
1256102,4.45E-06
1159764,2.96E-05
5023899,1.03E-05
568317,4.45E-06
5912553,2.96E-05
5019643,4.45E-06
2610132,8.23E-06
1014724,4.45E-06
3440995,7.35E-06
2699482,4.45E-06
7760258,4.45E-06
4528513,7.73E-06
5572804,2.96E-05
1911256,2.96E-05
2707447,4.45E-06
3440726,4.45E-06
5769930,9.07E-06
7787107,4.45E-06
2118039,4.45E-06
719749,2.96E-05
3347130,2.96E-05
1049221,4.45E-06
3108725,4.45E-06
9066569,7.73E-06
1220529,4.45E-06
4245020,4.45E-06
2716387,6.74E-06
6039740,4.45E-06
1898295,2.96E-05
9760298,2.96E-05
1317755,4.45E-06
2010696,4.45E-06
5122806,4.45E-06
831521,4.45E-06
2343008,4.45E-06
2752467,4.45E-06
9250420,2.96E-05
2689025,4.45E-06
932755,4.45E-06
2344323,4.45E-06
3712369,4.45E-06
7689200,4.45E-06
2675230,5.73E-06
1943137,4.45E-06
6593908,4.45E-06
168877,4.45E-06
8667312,4.45E-06
9043862,4.45E-06
3441222,2.96E-05
8468257,4.45E-06
1466653,4.45E-06
3445035,8.23E-06
4433157,4.45E-06
2094094,4.45E-06
166900,2.96E-05
5019566,4.45E-06
4537880,5.39E-06
1275623,2.96E-05
961931,4.45E-06
9866065,2.96E-05
3441346,2.96E-05
3080969,4.45E-06
9652061,1.03E-05
2941388,2.96E-05
6512053,1.03E-05
9021478,4.45E-06
1838567,4.45E-06
1156348,1.23E-05
1939827,4.45E-06
2866271,4.45E-06
4182490,2.96E-05
4212022,4.45E-06
5862176,2.96E-05
4207890,5.05E-06
1260942,4.45E-06
720038,4.45E-06
9094234,2.96E-05
7586605,2.96E-05
2120416,4.56E-06
7890923,4.45E-06
1303659,1.03E-05
4604115,4.45E-06
720033,2.96E-05
846488,4.45E-06
6166550,7.73E-06
2699883,4.45E-06
5863569,2.96E-05
4182975,2.96E-05
2675335,4.45E-06
1071718,4.45E-06
1708516,4.45E-06
8030012,2.96E-05
7428640,4.45E-06
6916487,4.45E-06
4891045,2.96E-05
8927642,2.96E-05
2606884,4.45E-06
1945912,4.45E-06
310011,4.45E-06
2516186,4.45E-06
6355272,1.03E-05
6655077,2.96E-05
3705199,4.45E-06
1303794,4.45E-06
5379492,5.99E-06
346010,4.45E-06
5339625,4.45E-06
15052,4.45E-06
9521378,2.96E-05
1359320,4.45E-06
2612002,4.45E-06
2133559,2.96E-05
5817161,4.45E-06
7739430,4.45E-06
1621789,4.45E-06
1199820,4.45E-06
2297365,8.08E-06
8979860,4.45E-06
3090548,4.45E-06
5863821,2.96E-05
6444353,4.45E-06
2697814,4.45E-06
6790925,4.45E-06
6787392,4.45E-06
3441626,2.96E-05
3441600,2.96E-05
2700879,4.45E-06
4212330,4.45E-06
3432921,4.45E-06
4418439,2.96E-05
7891409,4.45E-06
8619908,2.96E-05
4953847,2.96E-05
453177,7.73E-06
4675981,2.96E-05
3429105,4.45E-06
1042363,7.73E-06
2512057,4.45E-06
4551099,2.96E-05
4400927,4.45E-06
3463798,4.66E-06
3441698,4.45E-06
2692919,4.45E-06
1945980,4.45E-06
5696288,4.45E-06
6198729,4.45E-06
5443192,4.45E-06
462670,4.45E-06
2695901,4.45E-06
383629,4.45E-06
8993055,2.96E-05
2835213,4.45E-06
5088581,4.45E-06
7170751,4.45E-06
1891572,2.96E-05
998039,4.45E-06
4212492,1.82E-05
6700045,4.45E-06
4209094,2.96E-05
1157187,2.96E-05
977773,2.96E-05
2894225,4.45E-06
152513,4.45E-06
462972,4.45E-06
2233195,4.45E-06
2691228,4.45E-06
2700330,4.45E-06
1034134,4.45E-06
4400618,4.45E-06
6468839,4.45E-06
4124378,4.45E-06
1275803,1.13E-05
3196151,4.45E-06
3999149,4.45E-06
4076116,4.45E-06
1218917,2.96E-05
7733199,2.96E-05
2700402,7.73E-06
108538,4.45E-06
2700428,4.45E-06
5217929,7.73E-06
1946357,4.45E-06
720723,4.45E-06
3304198,2.96E-05
2985734,4.59E-06
1333292,4.45E-06
4210595,5.87E-06
6650895,2.96E-05
6791541,4.45E-06
6547861,2.96E-05
5864427,4.45E-06
1946427,2.96E-05
5931828,2.96E-05
4212841,2.96E-05
9068366,2.96E-05
4164540,2.96E-05
920791,4.45E-06
3464773,4.45E-06
6140517,2.96E-05
5988642,2.96E-05
6933479,1.23E-05
754042,4.45E-06
5010792,4.45E-06
9068528,4.45E-06
1228363,2.96E-05
5021352,4.45E-06
3076221,4.45E-06
2574125,4.45E-06
2159357,4.45E-06
5577577,4.45E-06
9337496,4.45E-06
8954942,4.45E-06
1131815,4.45E-06
8840274,4.52E-06
7723921,4.45E-06
1186954,2.96E-05
7817520,4.45E-06
2439950,4.45E-06
635019,6.20E-06
9051548,2.96E-05
7939397,4.45E-06
6627467,2.96E-05
6651742,4.45E-06
1916745,4.45E-06
3330084,4.45E-06
5035792,2.96E-05
7201256,4.45E-06
7342642,4.45E-06
2700725,7.73E-06
4710982,5.65E-06
2335142,4.45E-06
4201294,6.74E-06
3453803,4.45E-06
3951302,2.96E-05
3407161,4.45E-06
2915268,2.96E-05
1918252,4.45E-06
7730176,4.45E-06
272493,8.58E-06
695808,1.03E-05
1615346,4.45E-06
949974,4.45E-06
5025610,7.73E-06
5822075,4.45E-06
4767786,4.45E-06
6792166,4.45E-06
2797143,4.45E-06
4067046,4.45E-06
2310710,4.45E-06
7892547,4.45E-06
3509851,2.96E-05
2799898,4.45E-06
4796376,7.73E-06
6790904,6.99E-06
1737648,4.45E-06
2700965,4.45E-06
4746912,4.45E-06
1458287,4.45E-06
1956418,7.73E-06
6792352,4.45E-06
6923833,4.45E-06
3570966,2.96E-05
3412505,4.45E-06
241296,4.45E-06
3675706,4.45E-06
3456952,4.45E-06
156428,6.20E-06
6421620,4.45E-06
1757333,2.96E-05
640178,4.45E-06
636871,2.96E-05
2907019,2.96E-05
3442632,4.45E-06
2579971,7.73E-06
721118,4.45E-06
3697826,7.73E-06
1946976,4.45E-06
4131120,4.45E-06
2312088,4.45E-06
5025911,2.96E-05
473618,4.45E-06
3526272,4.45E-06
2749178,4.45E-06
4080425,4.45E-06
129648,2.96E-05
5494129,2.96E-05
3160071,4.45E-06
3078344,4.45E-06
1318830,6.20E-06
3836836,2.96E-05
4436434,4.45E-06
4842662,2.96E-05
2068641,4.45E-06
1689498,4.45E-06
115768,4.45E-06
6451261,2.96E-05
862163,4.45E-06
186457,4.45E-06
5865489,7.73E-06
9802987,4.45E-06
4862613,7.73E-06
1089252,4.45E-06
1937746,4.45E-06
6792745,4.45E-06
763554,4.45E-06
4502869,4.45E-06
3438185,2.96E-05
6219628,4.45E-06
7288408,2.96E-05
4375733,4.45E-06
6408398,4.45E-06
1119775,2.96E-05
473903,4.45E-06
6639952,4.45E-06
5865599,2.96E-05
4149165,2.96E-05
5963652,4.45E-06
6053872,4.45E-06
5405500,4.45E-06
6800067,7.73E-06
840783,2.96E-05
8268744,5.63E-06
4214052,5.50E-06
4305528,4.45E-06
190009,7.73E-06
5800403,4.45E-06
1947380,2.96E-05
190295,3.69E-05
2010361,4.45E-06
8393260,4.45E-06
2556647,4.45E-06
3652974,4.45E-06
8774718,4.45E-06
1996688,4.45E-06
1704793,4.45E-06
1035471,4.45E-06
8842522,2.96E-05
3244236,4.45E-06
2781344,1.23E-05
1120252,4.45E-06
5384415,4.45E-06
3473637,4.45E-06
1791669,4.45E-06
7893735,4.45E-06
5045880,4.45E-06
438039,4.45E-06
721497,6.20E-06
2020320,4.45E-06
1679511,4.45E-06
2074058,4.45E-06
721521,7.73E-06
3386959,2.96E-05
7539372,2.96E-05
5323836,2.96E-05
2605634,4.45E-06
2466859,4.45E-06
4214058,4.45E-06
1424626,7.73E-06
3429752,4.45E-06
1514702,4.45E-06
4005841,4.45E-06
5813133,4.45E-06
4203419,2.96E-05
360843,4.45E-06
5020926,2.96E-05
1305263,9.07E-06
3668034,2.96E-05
4420193,4.45E-06
1665649,4.45E-06
7328702,4.45E-06
1240033,4.45E-06
669745,4.45E-06
3247211,4.45E-06
4864604,4.45E-06
5730091,4.45E-06
3321293,7.73E-06
1788567,2.96E-05
184283,4.45E-06
2701706,2.96E-05
8990417,4.45E-06
1811730,4.45E-06
848880,4.45E-06
9090270,4.45E-06
720183,4.45E-06
2309831,2.96E-05
1947748,6.20E-06
7562451,4.45E-06
1668546,4.45E-06
693155,4.45E-06
3775270,4.45E-06
3265756,4.45E-06
9401566,4.45E-06
6562234,4.45E-06
1304677,4.45E-06
1111503,4.45E-06
9067634,4.45E-06
1304831,4.45E-06
5026908,4.45E-06
1802380,2.96E-05
2701926,2.96E-05
2801966,4.45E-06
1305474,2.96E-05
1170938,4.45E-06
5026875,8.42E-06
3434331,4.45E-06
5398800,4.45E-06
3439664,4.45E-06
6348361,7.73E-06
185081,4.45E-06
1368143,2.96E-05
9447427,4.45E-06
4881793,4.45E-06
3434549,4.45E-06
6793806,4.45E-06
9070921,4.45E-06
3635007,4.45E-06
1320773,4.45E-06
1801573,4.45E-06
4684122,2.96E-05
190475,4.45E-06
1070385,4.45E-06
1305568,4.45E-06
2312083,1.03E-05
5866963,5.90E-06
8633963,4.45E-06
8212820,4.45E-06
6669707,2.96E-05
4214528,1.39E-05
150500,4.45E-06
1826672,4.45E-06
7059657,4.45E-06
7894282,4.45E-06
7894773,4.45E-06
1440005,7.94E-06
8739163,2.96E-05
722332,4.45E-06
2838794,2.96E-05
8200666,4.45E-06
1305652,4.45E-06
805631,4.45E-06
2702189,4.45E-06
4909363,4.45E-06
6760214,4.45E-06
3203531,4.45E-06
5904077,1.39E-05
3443635,2.96E-05
2230051,2.96E-05
7494517,4.45E-06
1445317,2.96E-05
6759466,2.96E-05
4401345,4.45E-06
5866936,4.45E-06
9282459,2.96E-05
2175939,4.45E-06
5709703,4.45E-06
3841736,2.96E-05
8645097,4.45E-06
4723768,4.45E-06
605093,4.45E-06
3696113,4.45E-06
1245590,4.45E-06
4226224,4.50E-06
8504633,5.65E-06
8456708,4.45E-06
585759,4.45E-06
6508392,4.45E-06
1931624,4.45E-06
4610990,4.45E-06
7251916,4.45E-06
3005494,4.45E-06
4202412,4.45E-06
9071597,4.45E-06
5009758,2.96E-05
3443915,4.45E-06
1047426,7.19E-06
1948399,4.45E-06
5027472,4.45E-06
2645167,4.45E-06
5545153,4.45E-06
4587875,4.45E-06
3698890,4.45E-06
3182717,2.96E-05
1587367,4.76E-06
4214992,4.45E-06
1647236,4.45E-06
4699255,1.03E-05
5538380,4.45E-06
4215080,2.96E-05
1233438,4.45E-06
874081,2.96E-05
4224419,4.45E-06
5910654,4.45E-06
4475057,6.34E-06
6619676,6.34E-06
6085874,4.45E-06
359569,4.45E-06
5027810,4.45E-06
5027521,4.45E-06
2349947,2.96E-05
2702593,4.45E-06
3331850,2.96E-05
5460662,2.96E-05
3140010,4.45E-06
5935358,2.96E-05
190827,4.45E-06
2702542,4.45E-06
6029773,4.45E-06
2353488,4.45E-06
5047607,4.45E-06
8331253,2.96E-05
4030765,4.45E-06
722389,4.45E-06
920136,2.96E-05
5867241,2.96E-05
5714537,4.45E-06
4485920,4.45E-06
3444128,4.45E-06
4641467,4.45E-06
1948587,4.45E-06
8438809,2.96E-05
7548341,4.45E-06
2476440,4.45E-06
7327873,1.39E-05
408825,4.45E-06
3424633,4.45E-06
3696509,7.05E-06
4215146,2.96E-05
3857517,2.96E-05
460522,4.45E-06
8119796,2.96E-05
5027688,4.45E-06
6827548,4.45E-06
4981358,4.45E-06
299194,4.45E-06
757098,4.45E-06
1124612,4.45E-06
190687,4.45E-06
2434944,2.96E-05
5521042,7.73E-06
1306229,2.96E-05
4121010,6.34E-06
4759636,4.45E-06
2633326,4.45E-06
2702839,2.96E-05
1033840,4.45E-06
568383,2.96E-05
4563291,4.45E-06
76639,4.45E-06
1953246,4.45E-06
5589389,4.45E-06
4185946,4.45E-06
7672731,2.96E-05
2128593,4.45E-06
3848501,4.45E-06
7553963,4.45E-06
3444357,2.96E-05
1082914,4.45E-06
752175,4.45E-06
5720560,4.45E-06
8430643,7.73E-06
8287478,6.34E-06
3444334,7.73E-06
3595296,7.73E-06
7884554,4.45E-06
2319117,4.45E-06
20388,4.45E-06
3265137,4.45E-06
4948006,7.73E-06
19393,4.45E-06
1628252,2.96E-05
1655505,4.45E-06
3752303,2.96E-05
190900,4.45E-06
4588762,2.96E-05
170622,2.96E-05
3953638,2.96E-05
6913227,4.45E-06
7287512,4.45E-06
9072347,7.73E-06
1503855,4.45E-06
3277558,4.45E-06
2689673,4.45E-06
9667626,7.73E-06
9667698,7.73E-06
1018328,4.45E-06
822472,4.45E-06
2667682,2.96E-05
5030996,1.23E-05
819156,4.45E-06
5010438,4.45E-06
5730840,4.45E-06
6298392,4.45E-06
6622844,4.45E-06
2670775,1.52E-05
808957,2.96E-05
2908129,4.45E-06
800007,4.45E-06
6218126,4.45E-06
3963201,2.96E-05
7767872,4.45E-06
148422,4.45E-06
1441413,4.45E-06
3859165,2.96E-05
40115,4.45E-06
1338442,4.45E-06
3300373,2.96E-05
5349167,4.45E-06
4888180,7.73E-06
742126,2.96E-05
5054214,4.45E-06
3189386,7.73E-06
1914362,4.45E-06
9072677,4.45E-06
8972598,4.45E-06
2673734,4.56E-06
4919422,4.45E-06
9325365,2.96E-05
2703190,4.45E-06
9072675,4.45E-06
1860119,4.45E-06
866045,4.45E-06
6575229,2.96E-05
5934060,4.45E-06
722865,1.03E-05
2231562,1.52E-05
413290,5.71E-06
3444870,9.49E-06
1034398,4.45E-06
799295,4.45E-06
4055027,4.45E-06
605226,4.45E-06
23106,4.45E-06
8109693,4.45E-06
5678983,2.96E-05
5036331,4.45E-06
5481450,2.96E-05
1790321,2.96E-05
9089551,1.39E-05
1329744,4.45E-06
4257371,4.45E-06
712445,4.45E-06
9072790,2.96E-05
5515318,7.05E-06
4231552,2.96E-05
275023,4.45E-06
230036,4.45E-06
1522014,2.96E-05
7691703,4.45E-06
3109768,4.45E-06
1433028,2.96E-05
191321,2.96E-05
2594681,4.45E-06
185572,4.45E-06
950735,4.45E-06
2211290,4.45E-06
8560691,2.96E-05
3416082,4.45E-06
5028458,4.45E-06
3086871,6.74E-06
1777651,4.45E-06
6414413,4.45E-06
7125866,4.45E-06
5303877,4.45E-06
1671640,4.45E-06
8189887,2.96E-05
723069,1.03E-05
1464706,4.45E-06
6795930,4.45E-06
5625523,4.45E-06
1631313,4.45E-06
1306861,4.45E-06
6822190,2.96E-05
812694,4.76E-06
8324480,4.45E-06
3445120,2.96E-05
152764,4.45E-06
5028525,2.96E-05
233452,4.85E-06
1949514,7.73E-06
325565,4.45E-06
5025356,2.96E-05
197396,4.45E-06
2039547,4.45E-06
4866971,4.45E-06
5538751,1.23E-05
2703652,4.45E-06
1392313,6.34E-06
6364493,2.96E-05
950976,2.96E-05
2492524,7.73E-06
3591108,2.96E-05
3804758,4.45E-06
181007,4.45E-06
9841952,4.45E-06
604132,4.45E-06
9394652,4.45E-06
1307038,4.45E-06
1652398,4.45E-06
5028660,1.64E-05
5109857,4.45E-06
1013958,1.23E-05
505531,4.45E-06
2271543,4.45E-06
728049,4.45E-06
7312860,6.20E-06
81687,4.45E-06
2352853,4.45E-06
3445399,1.03E-05
3974381,4.45E-06
8339237,4.45E-06
5028802,4.45E-06
6590989,6.20E-06
4111140,7.73E-06
5313715,4.45E-06
2028602,2.96E-05
8934630,4.45E-06
9788623,7.35E-06
2953989,4.45E-06
2606015,4.45E-06
6850277,7.73E-06
61342,4.45E-06
5028848,8.65E-06
723403,4.45E-06
6796339,1.52E-05
3714173,4.45E-06
176434,4.45E-06
1136855,6.20E-06
3355872,4.45E-06
1425098,6.34E-06
8176069,4.45E-06
5881674,4.45E-06
3941894,2.96E-05
3545323,2.96E-05
8747584,4.45E-06
7829196,4.45E-06
3524852,4.45E-06
215342,4.45E-06
129347,4.45E-06
1637645,2.96E-05
6796148,4.45E-06
4216681,1.03E-05
3593746,7.35E-06
1778265,4.45E-06
143925,4.45E-06
4139290,2.96E-05
729076,2.96E-05
1277376,4.45E-06
7352938,4.45E-06
4216742,7.73E-06
5869068,4.45E-06
4084844,4.45E-06
5618317,2.96E-05
9468357,4.45E-06
2460348,4.45E-06
8469325,4.45E-06
3480284,4.45E-06
4218177,4.45E-06
9073914,2.96E-05
6102784,4.45E-06
1390266,4.45E-06
3696613,2.96E-05
8407648,2.96E-05
1833803,2.96E-05
4986921,4.45E-06
4508371,4.45E-06
2214928,4.45E-06
4437484,4.45E-06
2995161,4.45E-06
723641,4.45E-06
1947071,4.45E-06
6337077,2.96E-05
4217015,4.45E-06
3864475,2.96E-05
3445757,2.96E-05
789585,4.45E-06
865575,4.45E-06
734594,4.45E-06
1974314,1.13E-05
4620321,4.45E-06
4660214,2.96E-05
5758592,2.96E-05
9040995,6.61E-06
4217116,4.45E-06
9016567,4.45E-06
1621057,4.45E-06
4208440,4.45E-06
1542020,2.96E-05
3391531,4.45E-06
996632,2.96E-05
3445914,4.45E-06
1125494,4.45E-06
258632,4.45E-06
4551726,4.45E-06
83111,8.23E-06
9074387,4.45E-06
4037899,4.45E-06
3443520,1.23E-05
698641,4.45E-06
4096447,4.45E-06
717434,2.96E-05
4410003,2.96E-05
4653389,4.45E-06
5728171,2.96E-05
5060460,4.45E-06
3974867,7.73E-06
5029449,4.45E-06
4584791,4.45E-06
5825297,2.96E-05
75953,4.45E-06
2858974,4.45E-06
2822112,4.45E-06
4391127,4.45E-06
3087325,7.73E-06
2035687,4.45E-06
1100654,4.45E-06
6622924,4.45E-06
3183030,4.45E-06
7897899,4.45E-06
611559,4.45E-06
4217421,4.45E-06
5873859,2.96E-05
3371088,4.45E-06
723932,4.45E-06
4215631,4.45E-06
1123511,4.45E-06
432799,4.45E-06
382008,4.45E-06
1463523,2.96E-05
7426197,2.96E-05
3393256,2.96E-05
4382335,4.45E-06
2731867,2.96E-05
7788229,4.45E-06
5869850,4.45E-06
4160748,2.96E-05
3454863,4.45E-06
6296435,4.45E-06
724043,4.45E-06
5029341,4.45E-06
2844144,4.45E-06
126406,4.45E-06
1241149,4.45E-06
6719281,7.73E-06
5854573,4.45E-06
198898,4.45E-06
1288270,4.45E-06
3467405,2.96E-05
9763011,2.96E-05
1512290,2.96E-05
8578884,4.45E-06
3140648,4.45E-06
2185573,7.73E-06
5029745,7.73E-06
3166873,4.45E-06
5243484,4.45E-06
9008022,4.45E-06
724131,1.03E-05
682945,4.45E-06
2728713,4.45E-06
2787659,4.45E-06
3844927,4.45E-06
3125848,4.45E-06
307277,4.45E-06
4207810,2.96E-05
7153754,4.45E-06
9095406,2.96E-05
1420423,4.45E-06
4676659,4.45E-06
4165295,4.45E-06
273547,4.59E-06
2153794,4.45E-06
2274701,4.45E-06
5870143,4.45E-06
9075150,4.45E-06
8271448,4.45E-06
927209,4.45E-06
6797538,6.20E-06
2654759,4.45E-06
3219054,2.96E-05
5273685,4.45E-06
2107291,4.45E-06
8881939,2.96E-05
2558053,2.96E-05
2535856,6.20E-06
6203381,4.45E-06
1011846,2.96E-05
4023318,4.45E-06
1308021,4.45E-06
5020150,4.45E-06
846237,4.45E-06
1273215,4.45E-06
1589948,4.45E-06
6813472,4.45E-06
3087330,4.45E-06
2578183,4.45E-06
3467752,4.45E-06
5870245,4.45E-06
2362239,4.45E-06
2673096,2.96E-05
2264899,2.96E-05
6390806,4.45E-06
7518702,2.96E-05
2917159,4.45E-06
5127703,4.45E-06
6597087,4.52E-06
952954,4.45E-06
1330629,4.45E-06
1948720,2.96E-05
4447802,7.73E-06
4591125,4.45E-06
1950527,4.45E-06
2467698,1.23E-05
1000036,4.45E-06
6813543,4.45E-06
1349407,4.45E-06
6407521,4.45E-06
1388141,4.45E-06
1386780,4.45E-06
5870466,4.45E-06
724413,4.45E-06
4218144,4.45E-06
2120071,4.45E-06
2990550,2.96E-05
318467,2.96E-05
5030200,4.45E-06
4037807,2.96E-05
2710659,9.49E-06
2359131,2.96E-05
6620609,4.45E-06
6338103,4.45E-06
5040807,4.45E-06
9075695,4.45E-06
1506976,8.23E-06
1951108,2.96E-05
4218222,7.73E-06
191274,4.45E-06
192563,4.45E-06
4268030,7.73E-06
214270,4.45E-06
2694295,2.96E-05
5043957,2.96E-05
1036472,4.45E-06
1744144,2.96E-05
9047807,2.96E-05
3493,4.45E-06
7817667,2.96E-05
2780077,6.20E-06
1804284,4.45E-06
232878,4.45E-06
1277165,4.45E-06
7893610,4.45E-06
9240510,2.96E-05
2051078,4.45E-06
3574998,4.45E-06
7820440,2.96E-05
2618119,4.45E-06
1950967,4.45E-06
179168,4.45E-06
5411995,4.45E-06
1552523,8.23E-06
3906985,4.45E-06
2407359,4.45E-06
4201152,4.45E-06
1016492,4.45E-06
4791932,4.45E-06
666537,4.45E-06
6324169,4.45E-06
3155548,7.73E-06
9065655,4.45E-06
1951328,4.45E-06
9117781,4.45E-06
724669,4.45E-06
2339655,4.45E-06
4213061,1.03E-05
4217331,9.19E-06
3447046,4.45E-06
190037,4.45E-06
2753532,6.20E-06
1838844,4.45E-06
8018617,4.45E-06
9323830,4.45E-06
3147515,6.00E-06
3242738,4.45E-06
6793858,4.45E-06
3036721,7.73E-06
244667,4.45E-06
5030694,2.96E-05
516862,4.45E-06
1450002,4.45E-06
9313844,4.45E-06
2288421,4.45E-06
5026347,4.45E-06
685202,2.96E-05
3485152,4.45E-06
4557603,1.23E-05
258081,4.45E-06
1955298,6.20E-06
3322384,4.45E-06
2705497,4.45E-06
1735249,1.23E-05
12322,1.03E-05
1951641,4.69E-06
9058266,2.96E-05
690576,4.45E-06
2887243,4.45E-06
3809875,2.96E-05
3447196,4.45E-06
1592803,8.23E-06
1951629,4.45E-06
3215494,4.45E-06
7160447,2.96E-05
4231263,4.45E-06
3752356,4.45E-06
1308678,4.45E-06
6561470,4.45E-06
6671263,2.96E-05
7918286,2.96E-05
192894,4.45E-06
1064808,2.96E-05
9076836,4.45E-06
5793765,4.45E-06
829518,4.45E-06
1745649,4.45E-06
6509508,4.45E-06
5829489,2.96E-05
6341397,2.96E-05
1785525,4.45E-06
9034373,4.45E-06
865295,7.73E-06
5173466,4.45E-06
727672,4.45E-06
4126968,4.45E-06
7811801,2.96E-05
3599070,4.45E-06
3806840,4.45E-06
2185344,5.19E-06
132371,4.45E-06
1201318,4.45E-06
193023,4.45E-06
1927144,8.23E-06
898734,4.45E-06
1378172,4.45E-06
4509621,4.45E-06
4121242,4.45E-06
2367551,4.45E-06
609681,2.96E-05
8002239,4.45E-06
1146455,4.45E-06
8316810,2.96E-05
926207,4.45E-06
4086196,4.45E-06
4451066,4.45E-06
3761832,2.96E-05
6080345,4.45E-06
6261269,4.45E-06
666899,4.45E-06
725144,4.45E-06
960706,4.45E-06
3403420,4.76E-06
3625987,4.45E-06
1943332,4.45E-06
9731675,7.73E-06
4819717,1.03E-05
5667793,4.45E-06
2271704,2.96E-05
8371407,2.96E-05
2761804,7.73E-06
2140950,4.45E-06
2001602,4.45E-06
7048185,4.45E-06
5845564,2.96E-05
7833627,4.45E-06
337786,4.45E-06
7697169,2.96E-05
3697669,2.96E-05
8484512,4.45E-06
4066928,2.96E-05
5871903,4.45E-06
2308205,4.45E-06
41556,1.25E-05
4405957,2.96E-05
2302866,4.45E-06
3447792,4.45E-06
8398136,4.45E-06
2706024,4.45E-06
5023184,4.45E-06
7550514,4.45E-06
7089753,4.45E-06
4200589,4.45E-06
3455833,1.03E-05
1639124,7.35E-06
9868299,4.45E-06
1952122,2.96E-05
4355026,4.45E-06
